#FromNodeId	ToNodeId	Weight
92415	91054	0.22
41496	79717	0.76
66543	93743	0.87
41875	82621	0.75
83340	68583	0.24
72914	36449	0.25
52446	22112	0.1
96329	3000	0.25
36267	33521	0.94
92580	11569	0.76
86687	4260	0.07
2148	2263	0.11
77314	75064	0.93
99238	62801	0.13
88054	30675	0.85
39132	12	0.95
19113	78632	0.11
98196	57995	0.41
61252	6126	0.53
28179	27148	0.25
24073	56932	0.69
71920	51017	0.42
94311	12639	0.8
63571	10914	0.38
43758	15561	0.55
86028	3761	0.45
49024	18689	0.71
45212	47308	0.58
64580	45141	0.08
79130	75528	0.31
44918	50316	0.42
31044	90554	0.08
97878	17417	0.82
35059	53690	0.64
6049	94175	0.11
65393	53447	0.49
52690	18820	0.24
81179	79135	0.51
61214	9588	0.64
98586	66859	0.9
63652	78893	0.69
71850	15168	0.77
29387	76305	0.13
39607	8782	0.02
20619	69591	0.4
67783	70843	0.12
61773	52628	0.65
46912	33352	0.63
50201	87448	0.4
20119	7336	0.91
12667	47306	0.18
25166	93520	0.47
32153	69945	0.09
27371	58923	0.57
14985	66043	0.02
1960	75952	0.68
29906	79315	0.99
43406	48209	0.42
59048	25247	0.76
24253	56981	0.09
37117	94236	0.18
21328	68810	0.75
44555	366	0.28
558	15172	0.34
56055	64244	0.41
9936	66576	0.02
21008	70651	0.93
39275	16165	0.5
25889	66342	0.42
60811	12588	0.86
68912	65814	0.26
86859	6403	0.75
68142	94446	0.35
72298	17310	0.78
80660	25333	0.09
64651	54230	0.11
50543	71397	0.85
2109	40394	1.0
51165	20806	0.03
28973	87731	0.95
72918	52013	0.22
63625	40823	0.69
61605	82262	0.09
54271	72714	0.37
57706	58365	0.48
18535	32788	0.16
68181	90242	0.17
7308	34756	0.56
68384	803	0.1
66475	86952	0.18
52643	56385	0.33
93016	12205	0.34
57611	57340	0.57
88456	68910	0.63
35289	7453	0.56
26755	4174	0.59
11549	28229	0.92
44613	17422	0.72
42211	44524	0.72
94769	19681	0.3
58083	14152	0.04
56048	57777	0.42
53290	70841	0.72
20213	62148	0.6
20685	32185	0.93
85118	54560	0.99
20946	56236	0.81
28672	66173	0.19
49778	68541	0.75
52147	59320	0.91
36909	27741	0.41
22102	8148	0.15
85216	255	0.34
219	71804	0.32
68527	48863	0.64
27186	46710	1.0
36212	83559	0.68
45843	36624	0.49
29133	67206	0.48
97732	64703	0.04
78696	40685	0.06
97973	11010	0.61
31792	40113	0.61
60378	22906	0.86
83538	47100	0.55
43336	68276	0.8
17047	52505	0.24
3955	37823	0.81
30326	64875	0.21
38677	79409	0.64
45675	26119	0.55
89018	42928	0.12
87361	93642	0.35
83346	36497	0.5
68521	42995	0.79
93677	6369	0.06
16725	48472	0.22
84193	29819	0.75
5938	46610	0.91
45787	54306	0.2
21615	26614	0.34
9799	30776	0.41
93951	78906	0.75
99208	26649	0.84
32948	66171	0.28
92722	32299	0.6
17030	6173	0.44
49747	84427	0.74
98699	76290	0.82
26420	48674	0.01
69985	30762	0.68
23279	17355	0.96
85874	72482	0.78
82651	42449	0.99
61401	33843	0.28
11552	66793	0.02
37169	48608	0.53
19026	74694	0.15
14533	98719	0.29
41747	49621	0.42
21084	80141	0.12
71018	52675	0.04
77405	16145	0.84
49279	34456	0.16
99593	58504	0.77
53556	25263	0.35
85451	24048	0.2
76851	39027	0.51
86886	66647	0.83
12862	65239	0.31
12085	65106	0.2
7206	27638	0.84
58018	75063	0.43
97227	11845	0.05
33329	85606	0.07
64651	15115	0.71
53626	70932	0.29
18263	16202	0.34
33130	94102	0.49
22465	59957	0.13
95973	41579	0.64
29026	71021	0.39
12678	41043	0.77
15602	48723	0.07
9405	8854	0.26
97871	98692	0.71
52082	67995	0.06
40758	29246	0.37
3446	82414	0.8
10596	35369	0.59
81448	78223	0.42
91551	34943	0.06
96321	37246	0.08
75523	48118	0.32
98334	31862	0.64
97435	91867	0.89
47661	9386	0.56
64106	90054	0.54
28921	79776	0.63
93873	24998	0.78
84393	14143	0.74
11694	79549	0.81
19458	94985	0.56
84449	2965	0.37
91475	52983	0.66
91733	13710	0.66
74129	64772	0.61
90696	57633	0.98
99746	62196	0.23
14900	10859	0.25
3380	58323	0.94
88183	87358	0.18
53216	35784	0.12
27177	84180	0.17
49801	58731	0.25
77749	97622	0.41
54840	20538	0.34
98105	76170	0.18
42229	5721	0.41
16566	83087	0.32
35688	66822	0.38
11263	18155	0.11
86151	42645	0.93
232	28989	0.17
48701	23288	0.44
86429	85041	0.84
53981	4974	0.51
65016	28502	0.36
60337	85103	0.89
16593	1231	0.35
81153	74230	0.07
55458	78117	0.49
5863	99747	0.58
91199	12903	0.22
35636	78248	0.5
44244	27337	0.47
5988	1735	0.1
60336	28546	0.31
66396	32152	0.7
96834	59442	0.66
3487	52073	0.37
74862	95190	0.43
87657	43721	0.55
91589	52570	0.43
97381	189	0.59
27582	11657	0.28
21689	45098	0.76
15920	23140	0.81
91408	79229	0.3
73101	75380	0.76
53413	2574	0.17
5131	35970	0.16
75575	85338	0.01
69782	8570	0.74
99818	93888	0.34
67652	66624	0.95
87786	11964	0.58
70065	70600	0.32
48368	154	0.7
13690	20727	0.1
34065	8051	0.2
19669	38141	0.28
27863	69120	0.59
58006	60235	0.25
74651	33330	0.01
29857	25353	0.53
66048	94914	0.38
4602	61440	0.83
2038	78149	0.01
81098	92275	0.81
5853	64203	0.09
83580	33956	0.85
24575	91367	0.71
70895	69049	0.11
72618	8347	0.79
35716	14965	0.19
85930	17099	0.86
80356	16760	0.63
85897	1751	0.53
27169	17877	0.23
95670	96474	0.96
31115	98535	0.35
23971	6797	0.71
95654	29221	0.26
79163	72951	0.76
1786	11213	0.85
46938	2413	0.22
61758	1209	0.87
71006	91569	0.83
5237	81062	0.45
86038	35214	0.69
66106	75336	0.66
36119	63511	0.31
65445	68875	0.84
3048	35123	0.39
43937	23782	0.15
45777	54487	0.42
48	65635	0.08
2273	29558	0.61
73557	92863	0.55
85854	22112	0.58
60485	54343	0.45
32184	63099	0.63
76614	15043	0.89
76200	86132	0.15
5224	82844	0.29
72328	30074	0.57
58938	32815	0.69
7684	57881	0.57
5514	27660	0.86
96707	54541	0.78
11214	87166	0.91
66160	12018	0.69
2741	24792	0.33
90612	47872	0.92
18410	13948	0.79
25625	44458	0.85
1391	12611	0.72
34752	4532	0.49
48602	8012	0.31
3147	88579	0.42
69095	48632	0.61
70034	6166	0.58
297	20104	0.03
99341	5777	0.03
82287	26883	0.84
46927	83514	0.57
98450	27932	0.17
73386	71544	0.34
94516	89066	0.65
48376	55778	0.36
40146	8383	0.61
30677	8622	0.6
11851	93280	0.38
26233	42579	0.21
41010	64001	0.31
98875	21575	0.99
11541	26979	0.15
13142	45116	0.6
9509	29553	0.87
60461	39363	0.06
22910	5026	0.05
74015	58396	0.62
32605	89489	0.97
53075	26744	0.77
81043	32030	0.47
60096	6318	0.14
63893	34694	0.51
87047	94217	0.58
32591	11800	0.24
92147	20638	0.15
43848	71229	0.96
43333	25533	0.61
1575	14729	0.45
24440	65744	0.38
65772	51597	0.55
51242	54353	0.56
70434	70292	0.42
83104	69913	0.84
32229	24356	0.39
20457	54330	0.4
41315	62069	0.4
56551	77744	0.65
17801	61802	1.0
14775	43439	0.33
21851	44422	0.63
52313	25577	0.33
96125	49060	0.29
98128	69402	0.44
4325	58565	0.33
66203	43259	0.7
32659	71751	0.25
2760	75892	0.59
29261	32000	0.15
47333	74179	0.4
66673	71833	0.97
91014	95548	0.28
6503	39014	0.75
92992	16540	0.75
71600	56717	0.27
11672	96765	0.49
26998	57465	0.37
23743	25668	0.7
45022	3720	0.24
89754	70665	0.72
5508	24364	0.37
18782	298	0.22
67981	73666	0.87
26955	95516	0.98
36418	37480	0.98
92872	58205	0.98
97012	63894	0.89
48169	18820	0.3
72197	43897	0.02
49288	34435	1.0
77346	96495	0.11
57422	42831	0.35
98539	1651	1.0
84115	25575	0.12
30584	7330	0.28
35860	85551	0.12
81303	86132	0.07
24504	46643	0.79
21392	26705	0.89
64826	70484	0.02
6379	42941	0.74
84472	11978	0.55
45111	86271	0.94
36797	94350	0.79
77188	8617	0.76
54581	16826	0.57
64396	19752	0.13
63098	51251	0.55
36158	79516	0.27
949	4094	0.41
48313	65844	0.36
58431	72712	0.06
63227	59639	0.8
69430	70767	0.93
390	8525	0.47
13772	21021	0.04
6740	23655	0.36
6556	23277	0.38
61114	34170	0.49
91354	9614	0.04
73201	79414	0.46
27274	64535	0.17
64420	29849	0.69
84082	88309	0.17
36701	37696	0.7
50841	51035	0.76
95844	23909	0.49
85768	16893	0.55
83022	13108	0.03
98748	28758	0.06
80294	4584	0.61
29801	53407	0.4
87957	83208	0.62
41719	63003	0.58
25822	86972	0.75
69302	34183	0.68
20223	25127	0.54
63824	80988	0.76
49941	49105	0.82
36196	58862	0.9
85421	55783	0.4
21336	75319	0.7
36521	38036	0.93
7783	38695	0.9
20130	59230	0.33
49108	69351	0.54
54505	84457	0.2
80535	52671	0.93
65426	76578	0.08
85444	15706	0.41
95396	70986	0.08
45224	46362	1.0
41571	86585	0.34
93798	78944	0.04
20131	12449	0.86
86663	25398	0.59
26170	96303	0.05
79973	48276	0.71
12042	16337	0.65
6543	71035	0.98
59173	66889	0.13
34769	31104	0.32
13822	54787	0.06
43754	8015	0.85
45168	3984	0.3
25223	67196	0.98
68579	90057	0.35
98146	97347	0.83
97072	987	0.38
52176	75690	0.86
9251	58569	0.26
93983	50674	0.49
36327	29193	0.03
63542	71492	0.81
25231	15594	0.7
95103	30923	0.54
36106	73892	0.2
26464	75713	0.03
71709	3075	0.04
14167	71626	0.96
9704	13752	0.6
25162	82849	0.61
2837	31947	0.25
13863	66074	0.93
78034	85557	0.28
31848	54114	0.34
55039	95206	0.91
76526	12773	0.79
67767	66642	0.52
7930	80213	0.99
18236	10862	0.38
828	33618	0.08
5618	35533	0.14
5313	32197	0.27
97228	84202	0.62
18048	72619	0.91
27945	71497	0.69
30385	82837	0.33
73686	83036	0.52
17002	32215	0.91
75441	63154	0.15
65126	35156	0.38
25580	89269	0.34
83465	45826	0.22
99100	41319	0.96
84887	93556	0.99
45512	66919	0.42
94308	19278	0.09
17342	22817	0.28
64309	82116	0.25
31662	97897	0.36
39110	95723	0.46
73617	68026	0.24
51675	21246	0.81
80192	81588	0.5
87411	32256	0.52
97218	26260	0.96
7408	94822	0.2
51512	72793	0.39
30282	63371	0.4
42553	34598	0.42
92802	6099	0.97
49167	50117	0.39
87692	5766	0.02
12520	43805	0.85
4206	97113	0.93
70507	43773	0.17
44999	35770	0.57
26842	79546	0.5
25642	70076	0.96
42730	21406	0.95
50915	86769	0.32
77939	6625	0.79
43380	9233	0.79
36474	17107	0.18
67641	42270	0.94
27584	77748	0.17
86547	82669	0.51
27970	5718	0.51
23306	64262	0.63
84807	75203	0.74
17973	5302	0.22
25174	44969	0.71
10292	24688	0.94
18703	7810	0.23
42481	36258	0.44
19684	26544	0.94
45571	61046	0.81
10355	12040	0.02
72468	86918	0.92
54103	347	0.01
13872	76597	0.77
17407	90784	0.28
44819	80294	0.68
96882	13141	0.76
23540	35797	0.16
54030	13879	0.56
46314	21510	0.86
11912	35004	0.3
53067	78816	0.01
174	95241	0.64
66271	90424	0.44
6979	74718	0.52
93943	95123	0.62
17858	10601	0.8
92494	1233	0.53
23737	4905	0.74
94173	65471	0.68
7205	6196	0.46
27813	56205	0.95
74995	94768	0.32
92712	94830	0.92
45736	42578	0.02
99325	43951	0.95
93777	60134	0.96
43840	85980	0.41
74281	38346	0.84
55905	32547	0.88
49277	71426	0.58
9968	8117	0.75
26377	43489	0.62
48374	10384	0.32
11414	29317	0.55
68267	45072	0.4
55671	53022	0.51
32940	53604	0.98
69970	31228	0.08
25655	90817	0.22
33715	60594	0.98
79301	69816	0.63
32609	14735	0.61
30733	65383	0.8
6495	16311	0.92
7222	23768	0.91
24091	49629	0.14
61628	95154	0.74
91105	91233	0.64
59703	30361	0.82
30692	69731	0.67
86187	80005	0.83
72639	49051	0.51
48460	22872	0.07
26185	40466	0.64
25510	15922	0.36
46423	88578	0.24
25369	5360	0.09
61186	81259	0.19
29449	97490	0.58
34297	67164	0.21
2543	20576	0.96
34714	2293	0.21
24743	88729	0.59
49812	8614	0.1
76039	13458	0.85
49870	46202	0.04
47454	3739	0.43
77905	23816	0.64
44939	23100	0.05
4606	3886	0.61
5715	2438	0.31
89831	95781	0.78
96217	9675	0.69
71229	98263	0.74
40310	4131	0.91
19179	29316	0.35
53695	10828	0.97
58496	8470	0.95
58507	10059	0.63
93366	46603	0.92
62320	79741	0.97
84275	29964	0.67
7638	70246	0.72
13724	98947	0.39
75862	51927	0.32
3611	17737	0.01
48201	98675	0.13
84430	43165	0.69
75909	74994	0.16
24461	16407	0.77
7496	53297	0.22
8919	57588	1.0
17863	19897	0.78
25560	84776	0.2
4563	33098	0.04
62397	45019	0.47
78375	50237	0.47
90068	59424	0.33
83081	97040	0.27
30016	72691	0.21
27717	35098	0.39
9038	83534	0.36
11928	23122	0.84
48112	80302	0.85
81847	29538	0.65
41494	33474	0.09
82441	29508	0.09
14032	40073	1.0
62689	5832	0.56
13596	19610	0.21
67390	52640	0.41
51730	66496	0.38
93496	70369	0.75
87672	44704	0.79
21647	2178	0.17
65869	54921	0.29
61521	17378	0.68
30839	9565	0.08
47593	85446	0.03
61070	32214	0.38
34320	32127	0.21
95809	17304	0.5
85972	22745	0.95
56093	8871	0.31
62910	29412	0.36
73006	62970	0.39
52669	88383	0.63
80822	83074	0.49
15823	20895	0.54
91663	39668	0.54
73090	16989	0.68
44785	60000	0.84
62300	54472	0.6
2618	92198	0.93
40250	72252	0.04
24191	62110	0.06
57697	34300	0.99
48738	29755	0.02
95209	99403	0.8
77650	66421	0.9
59429	80702	0.31
21217	15405	0.92
90385	56856	0.58
30711	19310	0.65
68486	95304	0.94
42306	82105	0.26
64230	44497	0.58
86757	1971	0.42
64067	56403	0.3
79014	49281	0.26
8096	89280	0.72
4019	92644	0.06
3829	38967	0.47
70546	78904	0.68
80207	52271	0.73
17859	19882	0.65
97443	49707	0.5
29384	19036	0.99
34708	71534	0.44
6346	73544	0.08
85154	32075	0.38
1533	87524	0.84
79967	42820	0.78
23539	47816	0.05
71678	44140	0.41
64743	72178	0.54
56961	46304	0.61
29930	10162	0.87
68317	95124	0.36
61798	33937	0.15
17912	61547	0.29
22007	72399	0.45
86078	72935	0.76
656	19445	0.08
91012	10070	0.58
64445	90398	1.0
57174	31766	0.9
12345	17278	0.87
65195	92440	0.4
98731	30744	0.86
45079	6280	0.34
61458	89572	0.02
87656	62269	0.36
9809	65699	0.23
93759	84065	0.54
70286	24357	0.85
10569	69558	0.65
12678	28476	0.98
95128	91960	0.35
37592	27834	0.99
87560	30962	0.23
65533	49417	0.48
83095	21503	0.91
70198	28184	0.72
1702	14327	0.21
10809	80594	0.33
69277	75780	0.78
40875	62142	0.02
14159	72381	0.35
22951	73621	0.34
88821	34490	0.72
69770	90811	0.7
49251	61087	0.85
35627	48747	0.69
28857	42798	0.08
66022	76277	0.91
9663	33369	0.42
11242	10097	0.63
5906	77823	0.04
90695	47244	0.36
17693	9461	0.09
4538	60210	0.59
45492	98077	0.19
72014	75795	0.74
22268	45859	0.61
19470	4666	0.03
36821	39826	0.68
73039	36443	0.49
99348	45657	0.58
53459	98474	0.19
48688	65319	0.59
36886	75332	0.98
38513	85221	0.82
31868	10720	0.64
63524	87174	0.43
91871	16662	0.25
31512	76852	0.1
5985	46278	0.74
99427	61523	0.29
20031	50456	0.33
75694	81884	0.84
89907	44025	0.35
28377	88695	0.41
27507	33961	0.98
45659	671	0.57
62436	1582	0.6
70069	13449	0.18
36458	49380	0.6
59808	22768	0.79
97742	41615	0.05
55979	72464	0.36
17531	65163	0.1
47114	10775	0.12
74654	51638	0.33
51167	98286	0.23
64198	90443	0.94
70279	47531	0.98
13151	2968	0.86
73397	71894	0.7
56611	6180	0.79
95875	4913	0.6
48777	96006	0.34
76628	51160	0.64
53777	71872	0.85
79669	10212	0.08
21848	8631	1.0
55021	94484	0.97
53940	86895	0.69
24490	49523	0.78
78479	26099	0.19
9345	71428	0.82
64635	17889	0.71
90478	8422	0.8
80559	48904	0.7
38294	4678	0.88
32079	13839	0.03
11963	74380	0.01
18073	57457	0.85
1018	57199	0.26
21943	19783	0.52
65166	76811	0.35
62303	63281	0.67
95366	14519	0.52
16357	46896	0.72
80803	64986	0.29
3859	53583	0.64
41904	55594	0.21
83748	28772	0.73
10833	91264	0.89
75618	29964	0.73
99746	51641	0.27
93262	97757	1.0
18046	67094	0.41
92930	53530	0.53
71195	35457	0.04
74928	64727	0.51
39114	66270	0.61
83814	99828	0.97
18459	28999	0.05
1239	12174	0.82
84584	80832	0.04
28158	15044	0.52
46301	30546	0.7
76103	91603	0.43
84228	48939	0.32
19254	37599	0.58
55321	88329	0.66
54567	55836	0.04
39041	88199	0.84
82696	44468	0.33
26388	25885	0.78
21987	41064	0.97
98284	76329	0.64
68238	82661	0.16
75046	41720	0.56
80568	4229	0.13
39157	81144	0.76
12538	10414	0.81
86386	29818	0.51
47968	53948	0.41
34261	82015	0.65
7727	81873	0.39
67830	45631	0.89
42809	12264	0.21
33775	25269	0.14
16141	60982	0.53
92839	78853	0.39
29051	60408	0.1
43016	33627	0.99
81180	88276	0.29
34900	85274	0.05
94803	10308	0.21
95818	82457	0.27
66032	73256	0.86
91950	37440	0.4
7678	4073	0.06
56655	81454	0.5
15928	44710	0.37
30053	59270	0.68
76218	5782	0.8
20731	105	0.48
90025	88914	0.57
33681	57606	0.84
27646	55856	0.71
31744	48556	0.67
2037	6660	0.08
84457	33801	0.25
4088	20902	0.68
96425	11138	0.59
16035	69963	0.68
51956	10223	0.66
28493	25845	0.5
73096	77616	0.97
43298	29829	0.88
4110	27096	0.9
70730	27187	0.77
53538	15781	0.26
76537	13671	0.51
52909	21599	0.42
78854	37403	0.94
58380	39417	0.99
1859	14718	0.22
77102	60564	0.81
46044	99962	0.96
27337	74415	0.36
24599	46412	0.33
50347	74113	0.43
44469	1868	0.95
55734	61057	0.55
49167	6465	0.41
26871	64929	0.91
80527	9900	0.18
76774	90381	0.99
26051	89382	0.02
11542	38294	0.53
60123	75165	0.74
80059	53803	0.33
95012	76346	0.22
65408	94349	0.18
23521	16850	0.77
60962	14808	0.57
42348	80825	0.55
99645	6530	0.5
1738	73307	0.38
5393	30976	0.6
29897	26556	0.67
10315	87213	0.9
20657	81220	0.58
24761	1500	0.55
89738	20863	0.27
54942	84163	0.37
25401	48305	0.83
8740	31075	0.91
13920	26565	0.7
66469	87606	0.66
45047	29488	0.18
2128	60143	0.97
51435	91623	0.03
26000	18428	0.33
16390	20575	0.91
43378	35523	0.93
63042	98786	0.38
98932	97658	0.12
29210	51119	0.18
21902	97293	0.34
1996	14282	0.48
75722	12552	0.84
67834	80962	0.06
33687	32478	0.3
30990	8631	0.06
61794	43097	0.68
50751	49503	0.4
99704	70464	0.87
4684	63134	0.32
53202	11984	0.45
97826	28511	0.5
9367	32722	1.0
57408	27740	0.4
49616	44132	0.93
70932	57373	0.88
68852	12121	0.95
73209	16306	0.85
8284	7764	0.73
83159	37530	0.92
94617	56918	0.47
7731	40940	0.83
8074	52176	0.64
95862	31060	0.92
80373	55907	0.98
31329	22022	0.11
83845	64649	0.14
34886	31005	0.45
41420	13729	0.78
53873	24409	0.17
5955	58879	0.64
29615	61624	0.43
20835	86000	0.82
60320	94014	0.18
71279	71585	0.96
73811	61264	0.07
59832	13387	0.46
20130	27703	0.11
42082	90416	0.28
91246	75939	0.27
25706	23648	0.68
94468	5097	0.66
76819	24859	0.52
99308	69949	0.17
27604	50067	0.08
64907	83039	0.05
98233	43507	0.82
40406	59806	0.95
69049	96634	0.34
28032	88788	0.36
36399	28731	0.1
14149	5034	0.81
3309	42720	0.5
16298	61471	0.61
90382	8280	0.76
43456	71566	0.2
14474	31994	0.47
52772	48662	0.69
61170	90592	0.13
68313	51611	0.43
96431	85538	0.2
56797	42927	0.2
89253	91631	0.3
28982	26132	0.51
78279	34803	0.3
40184	95272	0.39
66965	37029	0.12
60875	77580	0.44
41517	98773	0.36
92408	71459	0.34
30794	44187	0.98
87484	61485	0.93
56123	76944	0.58
23870	8895	0.28
72164	44560	0.43
61719	44623	0.39
94664	5295	0.1
85017	75446	0.62
88969	67249	0.55
75710	84870	0.58
13931	29274	0.48
64160	54576	0.58
41382	81709	0.06
35118	81587	0.39
66520	32364	0.75
58929	66828	0.22
42285	85273	0.2
80306	62787	0.89
79184	96118	0.44
2155	87036	0.84
54657	70566	0.22
49672	17028	0.37
88704	93368	0.54
43449	84691	0.42
75840	19137	0.37
37116	86331	0.25
10258	72276	0.03
8400	4679	0.26
70265	29383	0.53
65644	24018	0.53
72990	47366	0.18
34721	76230	0.34
72280	75600	0.4
48244	60870	0.95
30781	98853	0.34
3067	73556	0.95
12222	40199	0.41
58523	17126	0.12
50142	99155	0.02
38829	38614	0.61
9846	50234	0.24
6493	94662	0.27
58721	61731	0.53
13767	13040	0.8
1876	29940	0.55
30000	74949	0.08
49194	79657	0.75
16258	46222	0.37
63860	52520	0.71
86123	5236	0.93
73670	17889	0.4
28814	61761	0.16
5272	32123	0.97
85797	44362	0.98
91326	55676	0.39
72032	12885	0.15
72673	70169	0.58
86454	36968	0.04
95433	37752	0.38
80936	99014	0.42
83977	58043	0.83
50718	34700	0.61
66067	13315	0.67
91819	96916	0.41
61537	15487	0.81
26863	82587	0.59
73150	82134	0.44
38589	83053	0.74
85292	6811	0.73
7767	64656	0.71
96579	32589	0.28
78655	24246	0.77
32502	99749	0.64
19314	22479	0.93
98918	6368	1.0
79004	86065	0.34
41258	89399	0.47
81313	25009	0.4
22202	41638	0.99
82407	42459	0.7
60207	51721	0.26
39482	13707	0.78
76321	5445	0.65
5935	93604	0.77
47305	85859	0.43
71241	64912	0.49
10276	99018	0.25
51478	38348	0.58
29069	55680	0.08
37606	19218	0.89
95511	90897	0.87
68527	1098	0.67
32597	65683	0.1
74382	91162	0.91
63922	5180	0.67
96922	75832	0.95
50183	40425	0.91
33353	73361	0.25
93021	11444	0.92
80009	93627	0.41
97370	40844	0.81
84746	84951	0.12
2589	11084	0.73
87890	61368	0.4
46688	42939	0.11
91141	43954	0.85
14069	72060	0.54
63751	56625	0.12
2733	1340	0.05
71926	77694	0.39
49561	23790	0.05
83051	72647	0.12
45250	27193	0.61
1803	5199	0.01
22318	82479	0.44
29972	56541	0.98
74952	83869	0.07
44175	78137	0.2
22377	51209	0.64
38206	33225	0.63
14260	14656	0.51
41663	88434	0.56
61592	59188	0.79
87807	26764	0.65
31418	8629	0.15
48570	70195	0.06
89327	31045	0.42
81688	53817	0.52
57954	26497	0.17
74374	78542	0.15
30542	58311	0.72
57468	55874	0.62
29140	85216	0.49
35893	46733	0.21
88374	67870	0.4
31095	60502	0.73
4698	62040	0.32
65927	6766	0.03
1319	33593	0.16
79183	85323	0.15
74777	80155	0.34
19616	59898	0.55
78346	34449	0.31
61465	74678	0.67
64064	1970	0.97
94252	19814	0.12
50232	15033	0.66
17323	14153	0.69
10646	7613	0.45
37123	17202	0.09
64397	74035	0.56
64699	50549	0.87
23599	83239	0.61
39976	25504	0.44
62334	89197	0.71
95845	53659	0.64
92230	69573	0.11
49969	58012	0.13
97451	18087	0.58
45086	2655	0.98
47302	25102	0.7
83943	28370	0.17
80111	73074	0.27
99112	26987	0.18
45371	72942	0.96
26571	93151	0.58
58438	39979	0.05
68063	12102	0.58
72053	18744	0.2
56081	61537	0.24
20801	19258	0.45
27882	90764	0.68
94186	37938	0.66
78349	82591	0.22
21818	9305	0.26
49971	49213	0.87
32020	27662	0.82
67045	31234	0.23
82686	25040	0.54
1354	56638	0.67
93817	75825	0.58
96041	7908	0.38
69348	33863	0.65
55167	64305	0.85
5103	6270	0.27
97275	65327	0.9
302	18886	0.27
57645	45231	0.5
81298	12644	0.56
37745	79041	0.92
14655	93756	0.11
37020	58895	0.1
22781	39266	0.05
14223	20332	0.36
50878	25894	0.44
34236	42338	0.74
71946	71642	0.35
79312	75863	0.62
31961	74027	0.02
20455	74173	0.02
6876	18407	0.92
45537	26695	0.48
28559	64834	0.14
32830	18179	0.02
53590	42001	0.99
8027	22938	0.84
92622	57465	0.83
80834	28465	0.7
38571	77044	0.97
49220	55373	0.65
79412	18377	0.92
47652	3965	0.62
33360	84285	0.76
53870	83352	0.62
49058	92266	0.12
85707	15223	0.71
27288	25306	0.48
92803	66883	0.33
28016	22087	0.75
27348	17171	0.7
38808	94656	0.41
85123	19293	0.15
51991	70173	0.37
80809	83745	0.72
36074	80579	0.03
50626	33195	0.43
33328	20079	1.0
11884	29385	0.48
1104	15685	0.27
39979	86286	0.07
10499	67911	0.19
92213	48225	0.14
59182	94937	0.49
4740	21672	0.64
77422	72014	0.76
17473	83196	0.83
20568	75350	0.09
30810	63501	0.08
99343	84449	0.33
98820	75959	0.72
59652	23644	0.28
43656	23757	0.71
82432	30587	0.05
28952	12827	0.12
91060	27151	0.96
77806	27623	0.57
64412	754	0.24
60863	9716	0.99
90031	2933	0.99
46907	45309	0.12
8045	73982	0.42
33244	52089	0.4
14026	36522	0.01
75648	62664	0.21
973	38605	0.21
24444	42496	0.38
48219	87154	0.73
59062	46642	0.63
38096	52917	0.66
19103	55992	0.98
48123	14816	0.94
58427	43705	0.11
87748	53760	0.01
71462	26856	0.93
3238	31753	0.98
16383	58686	0.65
64402	62667	0.09
50452	63934	0.19
97327	9677	0.45
35808	66255	0.18
88122	28402	0.12
60633	5260	0.04
76924	65948	0.98
96485	10721	0.66
32857	30456	0.26
55809	60105	0.95
6457	17772	0.14
11194	68017	0.55
39462	28687	0.03
45722	98680	0.11
91773	66130	0.42
80642	8264	0.9
14553	60149	0.74
7248	55343	0.07
32204	4416	0.9
34391	2198	0.86
64268	31153	0.42
77615	71452	0.21
89792	51204	0.02
90569	13683	0.32
88754	4768	0.92
56815	41829	0.38
14752	20225	0.66
52964	10152	0.62
38315	54028	0.54
94690	39795	0.06
17588	56302	0.92
64734	22050	1.0
34710	49572	0.98
22421	22622	0.38
12269	9218	0.96
68384	60603	0.24
91932	3821	0.52
4847	99347	0.79
76865	1019	0.31
70428	185	0.87
68692	52540	0.56
68321	18705	0.05
34285	98021	0.42
45775	56086	0.42
11663	38947	0.81
81768	25742	0.58
22195	52268	0.44
55780	32373	0.62
69252	38851	0.77
48150	37112	0.5
92747	46979	0.86
40745	63233	0.78
87946	66840	0.75
37253	32802	0.79
48988	30236	0.09
43180	7418	0.75
76995	44074	0.51
1666	86704	0.24
14800	5435	0.4
50870	70788	0.78
85364	55804	0.36
26069	74431	0.1
46078	2313	0.85
8460	57931	0.01
33777	36341	0.36
76564	46073	0.22
95123	19532	0.54
30999	61571	0.57
14350	73661	0.15
19247	58926	0.87
16642	31170	0.13
61078	68048	0.83
88873	79750	0.28
94464	24596	0.69
56876	10522	0.61
496	96826	0.19
52367	18018	0.54
93589	89088	0.97
68344	42949	0.22
57365	12741	0.62
8628	12254	0.51
79406	93646	0.49
94538	34973	0.71
99661	61466	0.98
11588	96517	0.01
40076	60268	0.23
26256	4898	0.51
49389	3656	0.51
33313	72462	0.24
53634	29370	0.93
39865	7249	0.18
62964	64770	0.73
40907	52824	0.49
4400	49798	0.13
19879	21385	0.38
27110	68877	0.25
65146	66316	0.89
43833	29840	0.87
14756	48067	0.49
38666	90707	0.73
93155	4868	0.7
86190	68686	0.72
8041	61045	0.17
40282	23701	0.88
4990	50533	0.64
20597	59428	0.33
59406	70768	0.27
46995	93123	0.39
55347	15678	0.83
3443	49003	0.63
63318	54877	1.0
54699	35859	0.45
85650	14904	0.52
6246	90627	0.42
99877	28132	0.21
26514	10902	0.54
